Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2020-02-10T16:02:00Z,AAPL,318.567666772,-1,Market,Filled,-318.567666772, 
2020-02-10T16:02:00Z,NKE,99.146772368,2,Market,Filled,198.293544736, 
2020-02-10T16:10:00Z,NKE,99.047297328,1,Market,Filled,99.047297328, 
2020-02-10T17:04:00Z,NKE,99.136824864,-1,Market,Filled,-99.136824864, 
2020-02-10T17:39:00Z,NKE,98.888137264,1,Market,Filled,98.888137264, 
2020-02-10T19:21:40Z,NKE,98.788662224,1,Market,Filled,98.788662224, 
2020-02-10T19:51:41Z,NKE,98.719029696,1,Market,Filled,98.719029696, 
2020-02-10T20:01:52Z,AAPL,319.894076304,-1,Market,Filled,-319.894076304, 
2020-02-10T20:42:17Z,NKE,99.186562384,-1,Market,Filled,-99.186562384, 
2020-02-11T14:34:12Z,NKE,99.12687736,2,Market,Filled,198.25375472, 
2020-02-11T14:50:03Z,NKE,99.654095072,-1,Market,Filled,-99.654095072, 
2020-02-11T14:57:55Z,NKE,99.614305056,-1,Market,Filled,-99.614305056, 
2020-02-11T15:37:32Z,NKE,99.37556496,1,Market,Filled,99.37556496, 
2020-02-11T16:07:24Z,NKE,99.256194912,1,Market,Filled,99.256194912, 
2020-02-11T16:44:10Z,NKE,99.256194912,-1,Market,Filled,-99.256194912, 
2020-02-11T19:01:00Z,NKE,99.494935008,-1,Market,Filled,-99.494935008, 
2020-02-11T20:19:00Z,NKE,99.072166088,-1,Market,Filled,-99.072166088, 
2020-02-11T20:34:00Z,NKE,99.146772368,-1,Market,Filled,-99.146772368, 
2020-02-11T20:34:00Z,AAPL,318.049070564,1,Market,Filled,318.049070564, 
2020-02-12T14:26:02Z,NKE,100.201207792,-738,Market On Open,Filled,-73948.491350496, 
2020-02-12T14:26:02Z,AAPL,320.691916624,230,Market On Open,Filled,73759.14082352, 
2020-02-13T14:31:00Z,AAPL,322.507003352,-460,Market,Filled,-148353.22154192, 
2020-02-14T15:47:29Z,AAPL,324.132603004,458,Market,Filled,148452.73217583, 
2020-02-19T10:36:34Z,AAPL,319.156074008,-458,Market On Open,Filled,-146173.48189566, 
2020-02-21T15:45:27Z,NKE,99.833150144,1465,Market,Filled,146255.56496096, 
2020-02-22T00:42:37Z,NKE,94.620658048,-732,Market On Open,Filled,-69262.321691136, 
2020-02-22T00:42:37Z,AAPL,296.487435916,233,Market On Open,Filled,69081.572568428, 
2020-02-24T14:31:00Z,NKE,95.505985904,-14,Market,Filled,-1337.083802656, 
2020-02-24T14:31:00Z,AAPL,290.693120592,5,Market,Filled,1453.46560296, 
2020-02-24T14:32:00Z,AAPL,295.460216504,-2,Market,Filled,-590.920433008, 
2020-02-24T14:32:00Z,NKE,95.505985904,8,Market,Filled,764.047887232, 
2020-02-24T14:33:00Z,AAPL,296.337840856,-1,Market,Filled,-296.337840856, 
2020-02-24T14:33:00Z,NKE,95.555723424,1,Market,Filled,95.555723424, 
2020-02-24T14:40:00Z,AAPL,300.48661052,-1,Market,Filled,-300.48661052, 
2020-02-24T14:40:00Z,NKE,95.69498848,5,Market,Filled,478.4749424, 
2020-02-24T15:18:00Z,NKE,96.361471248,-1,Market,Filled,-96.361471248, 
2020-02-24T15:46:00Z,NKE,95.983466096,-2,Market,Filled,-191.966932192, 
2020-02-24T17:51:00Z,NKE,95.605460944,2,Market,Filled,191.210921888, 
2020-02-24T21:49:49Z,NKE,95.59551344,-1,Market On Open,Filled,-95.59551344, 
2020-02-25T02:00:03Z,NKE,95.59551344,-731,Market On Open,Filled,-69880.32032464, 
2020-02-25T02:00:03Z,AAPL,300.08769036,-234,Market On Open,Filled,-70220.51954424, 
2020-02-25T13:02:17Z,AAPL,300.277177436,468,Market On Open,Filled,140529.71904005, 
2020-02-26T06:21:30Z,AAPL,285.756483612,-1,Market On Open,Filled,-285.756483612, 
2020-02-27T21:41:00Z,AAPL,256.545554896,-467,Market On Open,Filled,-119806.77413643, 
2020-02-29T21:54:37Z,AAPL,281.527929916,437,Market On Open,Filled,123027.70537329, 
2020-03-02T14:31:03Z,AAPL,282.724690396,-11,Market,Filled,-3109.971594356, 
2020-03-04T15:49:00Z,AAPL,294.742160216,-426,Market,Filled,-125560.16025202, 
2020-03-06T14:13:29Z,AAPL,281.93682308,429,Market On Open,Filled,120950.89710132, 
2020-03-06T14:45:23Z,AAPL,284.051099928,15,Market,Filled,4260.76649892, 
2020-03-13T12:34:42Z,AAPL,264.005361888,-444,Market On Open,Filled,-117218.38067827, 
2020-03-14T13:07:06Z,AAPL,241.29683178,423,Market On Open,Filled,102068.55984294, 
2020-03-16T13:31:00Z,AAPL,241.536183876,63,Market,Filled,15216.779584188, 
2020-03-17T14:44:00Z,AAPL,246.173630736,-486,Market,Filled,-119640.3845377, 
2020-03-17T16:43:37Z,AAPL,249.614317116,479,Market,Filled,119565.25789856, 
2020-03-19T18:44:00Z,AAPL,250.681428544,-479,Market,Filled,-120076.40427258, 
2020-03-23T14:36:23Z,AAPL,222.188556116,541,Market,Filled,120204.00885876, 
2020-03-24T20:45:19Z,AAPL,250.292481388,-541,Market On Open,Filled,-135408.23243091, 
2020-03-24T20:45:19Z,NKE,80.269758452,1850,Market On Open,Filled,148499.0531362, 
2020-03-25T13:34:49Z,NKE,77.386949928,-169,Market,Filled,-13078.394537832, 
2020-03-27T16:21:58Z,NKE,82.484234204,-840,Market,Filled,-69286.75673136, 
2020-03-27T16:21:58Z,AAPL,249.534533084,278,Market,Filled,69370.600197352, 
2020-03-27T16:29:40Z,NKE,82.733612104,-2,Market,Filled,-165.467224208, 
2020-03-27T16:41:45Z,NKE,83.132616744,-1,Market,Filled,-83.132616744, 
2020-03-27T17:09:05Z,NKE,82.883238844,1,Market,Filled,82.883238844, 
2020-03-27T17:16:59Z,NKE,82.613910712,1,Market,Filled,82.613910712, 
2020-03-27T19:08:46Z,NKE,84.419406708,-2,Market,Filled,-168.838813416, 
2020-03-27T19:33:04Z,NKE,84.878262044,-3,Market,Filled,-254.634786132, 
2020-03-27T19:33:04Z,AAPL,253.0649765,1,Market,Filled,253.0649765, 
2020-03-27T19:48:20Z,NKE,83.59147208,1,Market,Filled,83.59147208, 
2020-03-27T19:55:56Z,NKE,82.94308954,-3,Market,Filled,-248.82926862, 
2020-03-27T19:55:56Z,AAPL,246.562577892,1,Market,Filled,246.562577892, 
2020-03-30T13:33:05Z,NKE,84.409431592,-2,Market,Filled,-168.818863184, 
2020-03-30T13:42:52Z,AAPL,250.382238424,-2,Market,Filled,-500.764476848, 
2020-03-30T13:42:52Z,NKE,82.7934628,9,Market,Filled,745.1411652, 
2020-03-30T13:59:00Z,NKE,82.015403752,2,Market,Filled,164.030807504, 
2020-03-30T14:00:00Z,NKE,82.49420932,-2,Market,Filled,-164.98841864, 
2020-03-30T14:03:23Z,AAPL,249.145585928,-1,Market,Filled,-249.145585928, 
2020-03-30T14:03:23Z,NKE,81.486722604,5,Market,Filled,407.43361302, 
2020-03-30T14:10:00Z,NKE,82.135105144,-2,Market,Filled,-164.270210288, 
2020-03-30T14:14:00Z,NKE,82.254806536,-1,Market,Filled,-82.254806536, 
2020-03-30T14:19:00Z,NKE,82.733612104,-1,Market,Filled,-82.733612104, 
2020-03-30T14:24:14Z,NKE,82.623885828,1,Market,Filled,82.623885828, 
2020-03-30T14:30:00Z,NKE,82.683736524,-1,Market,Filled,-82.683736524, 
2020-03-30T14:42:45Z,NKE,83.471770688,-1,Market,Filled,-83.471770688, 
2020-03-30T14:42:45Z,AAPL,251.818351,1,Market,Filled,251.818351, 
2020-03-30T14:47:00Z,NKE,83.012915352,1,Market,Filled,83.012915352, 
2020-03-30T14:58:17Z,NKE,83.561546732,-4,Market,Filled,-334.246186928, 
2020-03-30T14:58:17Z,AAPL,250.601644512,1,Market,Filled,250.601644512, 
2020-03-30T15:26:00Z,NKE,84.678759724,-4,Market,Filled,-338.715038896, 
2020-03-30T15:26:00Z,AAPL,251.638836928,1,Market,Filled,251.638836928, 
2020-03-30T15:57:00Z,NKE,84.529132984,1,Market,Filled,84.529132984, 
2020-03-30T16:01:39Z,NKE,84.18997904,1,Market,Filled,84.18997904, 
2020-03-30T16:03:00Z,NKE,84.319655548,-1,Market,Filled,-84.319655548, 
2020-03-30T16:24:00Z,NKE,84.618909028,-1,Market,Filled,-84.618909028, 
2020-03-30T16:57:00Z,NKE,84.918162508,1,Market,Filled,84.918162508, 
2020-03-30T17:26:06Z,NKE,84.170028808,2,Market,Filled,168.340057616, 
2020-03-30T18:04:31Z,NKE,84.479257404,-1,Market,Filled,-84.479257404, 
2020-03-30T18:46:38Z,NKE,85.097714596,-1,Market,Filled,-85.097714596, 
2020-03-30T18:55:00Z,NKE,84.73861042,1,Market,Filled,84.73861042, 
2020-03-30T19:09:00Z,NKE,84.997963436,-1,Market,Filled,-84.997963436, 
2020-03-30T19:34:00Z,NKE,84.798461116,-1,Market,Filled,-84.798461116, 
2020-03-30T19:41:00Z,NKE,85.0378639,1,Market,Filled,85.0378639, 
2020-03-30T19:56:00Z,NKE,84.93811274,1,Market,Filled,84.93811274, 
2020-03-31T13:31:00Z,AAPL,253.852843816,-1,Market,Filled,-253.852843816, 
2020-03-31T13:31:00Z,NKE,84.419406708,3,Market,Filled,253.258220124, 
2020-03-31T13:33:00Z,AAPL,254.521035084,-2,Market,Filled,-509.042070168, 
2020-03-31T13:33:00Z,NKE,83.59147208,5,Market,Filled,417.9573604, 
2020-03-31T13:34:00Z,NKE,83.7909744,-1,Market,Filled,-83.7909744, 
2020-03-31T13:37:37Z,NKE,83.74109882,2,Market,Filled,167.48219764, 
2020-03-31T13:43:00Z,NKE,83.771024168,1,Market,Filled,83.771024168, 
2020-03-31T14:04:00Z,NKE,83.731123704,-1,Market,Filled,-83.731123704, 
2020-03-31T14:21:51Z,AAPL,259.058751904,-1,Market,Filled,-259.058751904, 
2020-03-31T14:21:51Z,NKE,84.399456476,2,Market,Filled,168.798912952, 
2020-03-31T14:25:00Z,AAPL,260.484891476,-1,Market,Filled,-260.484891476, 
2020-03-31T14:25:00Z,NKE,84.010426952,4,Market,Filled,336.041707808, 
2020-03-31T14:33:00Z,NKE,84.748585536,-1,Market,Filled,-84.748585536, 
2020-03-31T14:43:00Z,NKE,84.88823716,-3,Market,Filled,-254.66471148, 
2020-03-31T14:50:33Z,NKE,85.327142264,-2,Market,Filled,-170.654284528, 
2020-03-31T14:50:33Z,AAPL,260.105917324,1,Market,Filled,260.105917324, 
2020-03-31T14:53:44Z,NKE,85.43686854,-1,Market,Filled,-85.43686854, 
2020-03-31T14:58:45Z,NKE,84.788486,1,Market,Filled,84.788486, 
2020-03-31T15:01:00Z,NKE,84.479257404,1,Market,Filled,84.479257404, 
2020-03-31T15:23:21Z,AAPL,258.869264828,-1,Market,Filled,-258.869264828, 
2020-03-31T15:23:21Z,NKE,83.900700676,3,Market,Filled,251.702102028, 
2020-03-31T15:29:00Z,NKE,84.479257404,-1,Market,Filled,-84.479257404, 
2020-03-31T15:39:19Z,NKE,84.529132984,-1,Market,Filled,-84.529132984, 
2020-03-31T15:40:32Z,AAPL,258.988940876,1,Market,Filled,258.988940876, 
2020-03-31T15:57:00Z,NKE,84.409431592,-1,Market,Filled,-84.409431592, 
2020-03-31T16:07:00Z,NKE,84.479257404,-1,Market,Filled,-84.479257404, 
2020-03-31T16:12:00Z,NKE,84.249829736,2,Market,Filled,168.499659472, 
2020-03-31T16:34:00Z,NKE,83.571521848,-1,Market,Filled,-83.571521848, 
2020-03-31T16:40:00Z,NKE,83.362044412,-1,Market,Filled,-83.362044412, 
2020-03-31T17:37:00Z,NKE,83.910675792,-1,Market,Filled,-83.910675792, 
2020-03-31T18:14:32Z,NKE,84.224891946,-2,Market,Filled,-168.449783892, 
2020-03-31T18:14:32Z,AAPL,255.189226352,1,Market,Filled,255.189226352, 
2020-03-31T18:41:00Z,NKE,84.5391081,-1,Market,Filled,-84.5391081, 
2020-03-31T19:01:12Z,NKE,84.150078576,1,Market,Filled,84.150078576, 
2020-03-31T19:41:29Z,NKE,83.232367904,2,Market,Filled,166.464735808, 
2020-03-31T20:38:09Z,AAPL,245.864467612,-1,Market On Open,Filled,-245.864467612, 
2020-03-31T20:38:09Z,NKE,79.65130126,3,Market On Open,Filled,238.95390378, 
2020-04-01T13:37:00Z,AAPL,247.190877144,-2,Market,Filled,-494.381754288, 
2020-04-01T13:37:00Z,NKE,79.092694764,8,Market,Filled,632.741558112, 
2020-04-01T13:38:00Z,AAPL,247.709473352,-1,Market,Filled,-247.709473352, 
2020-04-01T13:38:00Z,NKE,78.8034164,2,Market,Filled,157.6068328, 
2020-04-01T14:12:32Z,NKE,79.880728928,-8,Market,Filled,-639.045831424, 
2020-04-01T14:12:32Z,AAPL,246.213522752,2,Market,Filled,492.427045504, 
2020-04-01T14:14:00Z,NKE,79.711151956,1,Market,Filled,79.711151956, 
2020-04-01T14:18:00Z,NKE,79.860778696,-1,Market,Filled,-79.860778696, 
2020-04-01T14:22:00Z,NKE,80.070256132,-1,Market,Filled,-80.070256132, 
2020-04-01T14:31:00Z,NKE,80.24980822,-1,Market,Filled,-80.24980822, 
2020-04-01T14:31:00Z,AAPL,245.63508852,1,Market,Filled,245.63508852, 
2020-04-01T15:26:00Z,NKE,80.5490617,-1,Market,Filled,-80.5490617, 
2020-04-01T15:40:00Z,NKE,80.040330784,1,Market,Filled,80.040330784, 
2020-04-01T16:11:00Z,NKE,79.481724288,1,Market,Filled,79.481724288, 
2020-04-01T16:15:33Z,NKE,79.371998012,1,Market,Filled,79.371998012, 
2020-04-01T16:39:00Z,NKE,79.162520576,-2,Market,Filled,-158.325041152, 
2020-04-01T16:54:57Z,NKE,79.112644996,-1,Market,Filled,-79.112644996, 
2020-04-01T17:02:47Z,NKE,78.933092908,1,Market,Filled,78.933092908, 
2020-04-01T17:14:45Z,NKE,78.893192444,1,Market,Filled,78.893192444, 
2020-04-01T17:42:26Z,NKE,78.95304314,-1,Market,Filled,-78.95304314, 
2020-04-01T18:28:51Z,NKE,78.963018256,-1,Market,Filled,-78.963018256, 
2020-04-01T18:35:00Z,NKE,78.992943604,-1,Market,Filled,-78.992943604, 
2020-04-01T19:23:00Z,NKE,78.843316864,-1,Market,Filled,-78.843316864, 
2020-04-01T19:25:00Z,NKE,78.85329198,-1,Market,Filled,-78.85329198, 
2020-04-01T19:25:00Z,AAPL,239.661259124,1,Market,Filled,239.661259124, 
2020-04-02T13:41:13Z,NKE,79.721127072,-3,Market,Filled,-239.163381216, 
2020-04-02T13:41:13Z,AAPL,240.419207428,1,Market,Filled,240.419207428, 
2020-04-02T14:13:49Z,NKE,79.840828464,-1,Market,Filled,-79.840828464, 
2020-04-02T14:25:30Z,NKE,80.339584264,-2,Market,Filled,-160.679168528, 
2020-04-02T14:25:30Z,AAPL,240.64858652,1,Market,Filled,240.64858652, 
2020-04-02T16:14:00Z,NKE,80.638837744,1,Market,Filled,80.638837744, 
2020-04-02T16:55:00Z,NKE,80.319634032,1,Market,Filled,80.319634032, 
2020-04-02T16:57:00Z,AAPL,241.915158028,-1,Market,Filled,-241.915158028, 
2020-04-02T16:57:00Z,NKE,80.15005706,1,Market,Filled,80.15005706, 
2020-04-02T17:08:00Z,AAPL,241.94507704,-1,Market,Filled,-241.94507704, 
2020-04-02T17:08:00Z,NKE,79.641326144,3,Market,Filled,238.923978432, 
2020-04-02T17:13:00Z,NKE,79.461774056,-1,Market,Filled,-79.461774056, 
2020-04-02T17:43:00Z,AAPL,239.721097148,-1,Market,Filled,-239.721097148, 
2020-04-02T17:43:00Z,NKE,78.095183164,5,Market,Filled,390.47591582, 
2020-04-02T18:19:00Z,NKE,77.636327828,-2,Market,Filled,-155.272655656, 
2020-04-02T18:29:00Z,NKE,78.145058744,-2,Market,Filled,-156.290117488, 
2020-04-02T18:29:00Z,AAPL,237.6068203,1,Market,Filled,237.6068203, 
2020-04-02T18:49:00Z,NKE,78.783466168,-1,Market,Filled,-78.783466168, 
2020-04-02T18:51:00Z,NKE,78.873242212,-1,Market,Filled,-78.873242212, 
2020-04-02T19:01:00Z,NKE,79.65130126,-840,Market,Filled,-66907.0930584, 
2020-04-02T19:01:00Z,AAPL,240.718397548,278,Market,Filled,66919.714518344, 
2020-04-03T14:46:00Z,AAPL,241.705724944,-555,Market,Filled,-134146.67734392, 
2020-04-08T15:38:11Z,AAPL,264.813175212,507,Market,Filled,134260.27983248, 
2020-04-09T16:52:00Z,AAPL,265.740664584,-507,Market,Filled,-134730.51694409, 
2020-04-09T19:14:53Z,AAPL,266.538504904,505,Market,Filled,134601.94497652, 
2020-04-14T23:04:01Z,AAPL,281.557848928,-505,Market On Open,Filled,-142186.71370864, 
2020-04-15T12:51:55Z,AAPL,281.63763296,505,Market On Open,Filled,142227.0046448, 
2020-04-23T20:32:52Z,AAPL,276.282129812,-252,Market On Open,Filled,-69623.096712624, 
2020-04-23T20:32:52Z,NKE,88.7785324,795,Market On Open,Filled,70578.933258, 
2020-04-24T13:31:00Z,NKE,88.2797766,-5,Market,Filled,-441.398883, 
2020-04-24T13:31:00Z,AAPL,277.339268236,-1,Market,Filled,-277.339268236, 
2020-04-24T13:38:04Z,AAPL,277.668377368,-1,Market,Filled,-277.668377368, 
2020-04-24T13:38:04Z,NKE,88.000473352,1,Market,Filled,88.000473352, 
2020-04-24T13:45:00Z,NKE,87.93064754,1,Market,Filled,87.93064754, 
2020-04-24T13:51:26Z,NKE,87.711194988,1,Market,Filled,87.711194988, 
2020-04-24T13:58:50Z,NKE,87.960572888,-1,Market,Filled,-87.960572888, 
2020-04-24T14:10:00Z,NKE,87.461817088,1,Market,Filled,87.461817088, 
2020-04-24T14:46:27Z,NKE,88.499229152,-1,Market,Filled,-88.499229152, 
2020-04-24T15:02:37Z,NKE,87.950597772,1,Market,Filled,87.950597772, 
2020-04-24T15:59:00Z,NKE,88.100224512,-1,Market,Filled,-88.100224512, 
2020-04-24T16:29:00Z,NKE,88.08027428,1,Market,Filled,88.08027428, 
2020-04-24T16:50:47Z,NKE,88.120174744,1,Market,Filled,88.120174744, 
2020-04-24T16:51:22Z,AAPL,279.862438248,-1,Market,Filled,-279.862438248, 
2020-04-24T17:03:00Z,NKE,87.960572888,1,Market,Filled,87.960572888, 
2020-04-24T18:01:00Z,NKE,88.47927892,-1,Market,Filled,-88.47927892, 
2020-04-24T18:27:57Z,NKE,88.569054964,-1,Market,Filled,-88.569054964, 
2020-04-24T19:31:30Z,NKE,88.509204268,1,Market,Filled,88.509204268, 
2020-04-24T19:47:00Z,NKE,88.539129616,1,Market,Filled,88.539129616, 
2020-04-24T19:51:26Z,NKE,88.269801484,1,Market,Filled,88.269801484, 
2020-04-24T20:03:00Z,NKE,88.72865682,1,Market On Open,Filled,88.72865682, 
2020-04-27T13:39:00Z,NKE,88.160075208,-2,Market,Filled,-176.320150416, 
2020-04-27T13:49:00Z,AAPL,280.460818488,-1,Market,Filled,-280.460818488, 
2020-04-27T13:49:00Z,NKE,87.401966392,3,Market,Filled,262.205899176, 
2020-04-27T13:52:00Z,NKE,87.252339652,2,Market,Filled,174.504679304, 
2020-04-27T13:54:00Z,AAPL,282.18614818,-1,Market,Filled,-282.18614818, 
2020-04-27T13:54:00Z,NKE,87.122663144,2,Market,Filled,174.245326288, 
2020-04-27T13:59:00Z,NKE,87.646356734,-1,Market,Filled,-87.646356734, 
2020-04-27T14:07:00Z,NKE,87.491742436,1,Market,Filled,87.491742436, 
2020-04-27T14:19:00Z,NKE,87.73114522,-1,Market,Filled,-87.73114522, 
2020-04-27T14:26:00Z,NKE,87.591493596,-1,Market,Filled,-87.591493596, 
2020-04-27T14:43:00Z,NKE,87.691244756,-1,Market,Filled,-87.691244756, 
2020-04-27T14:46:00Z,NKE,87.5316429,-1,Market,Filled,-87.5316429, 
2020-04-27T14:47:00Z,AAPL,280.54060252,1,Market,Filled,280.54060252, 
2020-04-27T15:03:00Z,NKE,88.120174744,-3,Market,Filled,-264.360524232, 
2020-04-27T15:29:00Z,AAPL,282.325770236,1,Market,Filled,282.325770236, 
2020-04-27T15:55:00Z,NKE,88.818432864,-1,Market,Filled,-88.818432864, 
2020-04-27T16:08:00Z,NKE,88.808457748,-1,Market,Filled,-88.808457748, 
2020-04-27T16:22:00Z,NKE,89.037885416,-1,Market,Filled,-89.037885416, 
2020-04-27T17:09:00Z,NKE,89.107711228,-1,Market,Filled,-89.107711228, 
2020-04-27T17:09:00Z,AAPL,280.4907375,1,Market,Filled,280.4907375, 
2020-04-27T17:29:00Z,NKE,89.337138896,-1,Market,Filled,-89.337138896, 
2020-04-27T18:25:00Z,NKE,89.357089128,1,Market,Filled,89.357089128, 
2020-04-27T19:27:00Z,NKE,89.2772882,1,Market,Filled,89.2772882, 
2020-04-27T20:01:36Z,NKE,90.544127932,1,Market On Open,Filled,90.544127932, 
2020-04-28T09:24:52Z,NKE,90.0254219,-793,Market On Open,Filled,-71390.1595667, 
2020-04-28T09:24:52Z,AAPL,284.230614,249,Market On Open,Filled,70773.422886, 
2020-04-28T13:32:50Z,AAPL,284.310398032,1,Market,Filled,284.310398032, 
2020-05-28T21:56:52Z,AAPL,319.23,-501,Market On Open,Filled,-159934.23, 
2020-05-29T20:26:23Z,AAPL,317.86,503,Market On Open,Filled,159883.58, 
2020-05-29T22:10:09Z,AAPL,317.75,-252,Market On Open,Filled,-80073, 
2020-05-29T22:10:09Z,NKE,98.7,812,Market On Open,Filled,80144.4, 
2020-06-01T13:36:29Z,NKE,98.28,1,Market,Filled,98.28, 
2020-06-01T14:43:00Z,NKE,99.33,-1,Market,Filled,-99.33, 
2020-06-01T15:46:00Z,NKE,98.76,1,Market,Filled,98.76, 
2020-06-01T15:53:00Z,NKE,98.74,1,Market,Filled,98.74, 
2020-06-01T16:13:00Z,NKE,99.08,-1,Market,Filled,-99.08, 
2020-06-01T16:28:00Z,NKE,99.31,-1,Market,Filled,-99.31, 
